,ocp_jl,ocp_wr,ocp_hd  ,class_mild,need,placement
9238,522,145,470,0,1,work release
9239,522,145,470,0,1,work release
9240,522,145,470,0,1,work release
9241,522,145,470,0,0,work release
9242,522,145,470,1,1,work release
9243,522,145,470,1,1,work release
9244,522,145,470,1,1,work release
9245,522,145,470,1,1,work release
9246,522,145,470,1,1,work release
9247,522,145,470,1,1,work release
9248,522,145,470,1,1,work release
9249,522,145,470,1,0,work release
9250,522,145,470,1,0,work release
9251,522,145,470,1,0,work release
9252,522,145,470,1,0,work release
9253,522,145,470,1,0,work release
9254,522,145,470,1,0,work release
9255,522,145,470,1,0,work release
9256,511,164,468,0,1,jail
9257,511,164,468,0,1,jail
9258,511,164,468,0,0,jail
9259,511,164,468,0,0,jail
9260,511,164,468,1,1,jail
9261,511,164,468,1,1,jail
9262,511,164,468,1,1,home detention
9263,511,164,468,1,1,home detention
9264,511,164,468,1,1,home detention
9265,511,164,468,1,1,home detention
9266,511,164,468,1,1,home detention
9267,511,164,468,1,1,home detention
9268,511,164,468,1,1,home detention
9269,511,164,468,1,1,home detention
9270,511,164,468,1,0,jail
9271,509,164,468,0,1,jail
9272,509,164,468,0,1,jail
9273,509,164,468,0,1,home detention
9274,509,164,468,0,0,jail
9275,509,164,468,0,0,jail
9276,509,164,468,0,0,jail
9277,509,164,468,0,0,jail
9278,509,164,468,0,0,jail
9279,509,164,468,1,1,jail
9280,509,164,468,1,1,home detention
9281,517,149,464,0,1,jail
9282,517,149,464,0,1,home detention
9283,517,149,464,1,1,home detention
9284,517,149,464,1,1,home detention
9285,517,149,464,1,0,jail
9286,517,149,464,1,0,jail
9287,517,149,464,1,0,home detention
9288,517,149,464,1,0,home detention
9289,517,149,464,1,0,home detention
9290,520,142,463,0,1,work release
9291,520,142,463,0,0,work release
9292,520,142,463,1,1,work release
9293,520,142,463,1,1,work release
9294,520,142,463,1,1,work release
9295,520,142,463,1,1,work release
9296,520,142,463,1,1,work release
9297,520,142,463,1,1,work release
9298,520,142,463,1,1,work release
9299,520,142,463,1,0,work release
9300,520,142,463,1,0,work release
9301,520,142,463,1,0,work release
9302,520,142,463,1,0,work release
9303,520,142,463,1,0,work release
9304,520,142,463,1,0,work release
9305,520,142,463,1,0,work release
9306,516,149,463,0,1,home detention
9307,516,149,463,0,0,jail
9308,516,149,463,0,0,jail
9309,516,149,463,0,0,jail
9310,516,149,463,0,0,jail
9311,516,149,463,0,0,jail
9312,516,149,463,1,1,home detention
9313,516,149,463,1,1,home detention
9314,516,149,463,1,1,home detention
9315,516,149,463,1,1,home detention
9316,516,149,463,1,1,home detention
9317,516,149,463,1,0,jail
9318,514,149,461,0,1,jail
9319,514,149,461,0,0,jail
9320,514,149,461,1,1,jail
9321,514,149,461,1,0,jail
9322,514,149,461,1,0,jail
9323,514,149,461,1,0,jail
9324,514,149,461,1,0,home detention
9325,514,149,461,1,0,home detention
9326,514,149,461,1,0,home detention
9327,518,149,463,0,1,jail
9328,518,149,463,0,1,home detention
9329,518,149,463,0,1,home detention
9330,518,149,463,0,1,home detention
9331,518,149,463,0,1,home detention
9332,518,149,463,0,0,jail
9333,518,149,463,0,0,jail
9334,518,149,463,1,1,jail
9335,518,149,463,1,1,home detention
9336,518,149,463,1,1,home detention
9337,518,149,463,1,1,home detention
9338,518,149,463,1,0,jail
9339,518,149,463,1,0,home detention
9340,518,149,463,1,0,home detention
9341,515,150,471,0,1,jail
9342,515,150,471,0,1,home detention
9343,515,150,471,0,0,jail
9344,515,150,471,0,0,jail
9345,515,150,471,0,0,jail
9346,515,150,471,0,0,jail
9347,515,150,471,0,0,jail
9348,515,150,471,1,1,jail
9349,515,150,471,1,1,home detention
9350,515,150,471,1,1,home detention
9351,515,150,471,1,1,home detention
9352,515,150,471,1,1,home detention
9353,515,150,471,1,0,jail
9354,515,150,471,1,0,jail
9355,515,150,471,1,0,jail
9356,515,150,471,1,0,home detention
9357,521,150,471,0,1,jail
9358,521,150,471,0,1,jail
9359,521,150,471,0,1,home detention
9360,521,150,471,0,0,jail
9361,521,150,471,0,0,jail
9362,521,150,471,1,1,home detention
9363,521,150,471,1,1,home detention
9364,521,150,471,1,0,jail
9365,521,150,471,1,0,jail
9366,521,150,471,1,0,home detention
9367,521,150,471,1,0,home detention
9368,521,150,471,1,0,home detention
9369,517,150,471,0,1,jail
9370,517,150,471,0,0,jail
9371,517,150,471,0,0,jail
9372,517,150,471,0,0,jail
9373,517,150,471,0,0,jail
9374,517,150,471,0,0,jail
9375,517,150,471,0,0,jail
9376,517,150,471,1,1,home detention
9377,517,150,471,1,1,home detention
9378,517,150,471,1,1,home detention
9379,517,150,471,1,1,home detention
9380,517,150,471,1,0,jail
9381,517,150,471,1,0,jail
9382,517,150,471,1,0,jail
9383,526,141,474,0,1,work release
9384,526,141,474,0,0,work release
9385,526,141,474,1,1,work release
9386,526,141,474,1,1,work release
9387,526,141,474,1,1,work release
9388,526,141,474,1,1,work release
9389,526,141,474,1,1,work release
9390,526,141,474,1,0,work release
9391,526,141,474,1,0,work release
9392,526,141,474,1,0,work release
9393,526,141,474,1,0,work release
9394,514,153,473,0,1,jail
9395,514,153,473,0,0,jail
9396,514,153,473,0,0,jail
9397,514,153,473,0,0,jail
9398,514,153,473,0,0,jail
9399,514,153,473,1,1,jail
9400,514,153,473,1,1,home detention
9401,514,153,473,1,1,home detention
9402,514,153,473,1,1,home detention
9403,514,153,473,1,0,jail
9404,514,153,473,1,0,jail
9405,514,153,473,1,0,jail
9406,514,153,473,1,0,home detention
9407,514,153,473,1,0,home detention
9408,520,145,473,0,1,work release
9409,520,145,473,0,0,work release
9410,520,145,473,0,0,work release
9411,520,145,473,0,0,work release
9412,520,145,473,0,0,work release
9413,520,145,473,0,0,work release
9414,520,145,473,1,1,work release
9415,520,145,473,1,1,work release
9416,520,145,473,1,1,work release
9417,520,145,473,1,1,work release
9418,520,145,473,1,1,work release
9419,520,145,473,1,1,work release
9420,520,145,473,1,1,work release
9421,520,145,473,1,1,work release
9422,520,145,473,1,0,work release
9423,520,145,473,1,0,work release
9424,520,145,473,1,0,work release
9425,520,145,473,1,0,work release
9426,520,145,473,1,0,work release
9427,520,145,473,1,0,work release
9428,518,159,468,0,1,jail
9429,518,159,468,0,0,jail
9430,518,159,468,0,0,jail
9431,518,159,468,0,0,jail
9432,518,159,468,0,0,jail
9433,518,159,468,1,1,jail
9434,518,159,468,1,1,home detention
9435,518,159,468,1,1,home detention
9436,518,159,468,1,1,home detention
9437,518,159,468,1,1,home detention
9438,518,159,468,1,1,home detention
9439,518,159,468,1,0,jail
9440,518,159,468,1,0,jail
9441,518,159,468,1,0,jail
9442,518,159,468,1,0,home detention
9443,518,159,468,1,0,home detention
9444,522,159,470,0,1,jail
9445,522,159,470,0,1,home detention
9446,522,159,470,0,1,home detention
9447,522,159,470,0,0,jail
9448,522,159,470,0,0,jail
9449,522,159,470,1,1,home detention
9450,522,159,470,1,1,home detention
9451,522,159,470,1,1,home detention
9452,522,159,470,1,0,jail
9453,522,159,470,1,0,jail
9454,522,159,470,1,0,jail
9455,519,159,468,0,1,jail
9456,519,159,468,0,0,jail
9457,519,159,468,0,0,jail
9458,519,159,468,0,0,jail
9459,519,159,468,1,1,home detention
9460,519,159,468,1,1,home detention
9461,519,159,468,1,1,home detention
9462,519,159,468,1,1,home detention
9463,519,159,468,1,1,home detention
9464,519,159,468,1,1,home detention
9465,519,159,468,1,0,jail
9466,519,159,468,1,0,jail
9467,519,159,468,1,0,home detention
9468,519,159,468,1,0,home detention
9469,522,149,476,0,1,jail
9470,522,149,476,0,1,jail
9471,522,149,476,0,1,jail
9472,522,149,476,0,1,jail
9473,522,149,476,0,1,jail
9474,522,149,476,0,1,home detention
9475,522,149,476,0,1,home detention
9476,522,149,476,0,0,jail
9477,522,149,476,1,1,home detention
9478,522,149,476,1,1,home detention
9479,522,149,476,1,1,home detention
9480,522,149,476,1,0,jail
9481,522,149,476,1,0,home detention
9482,532,124,479,0,0,work release
9483,532,124,479,0,0,work release
9484,532,124,479,0,0,work release
9485,532,124,479,0,0,work release
9486,532,124,479,1,1,work release
9487,532,124,479,1,1,work release
9488,532,124,479,1,1,work release
9489,532,124,479,1,1,work release
9490,532,124,479,1,1,work release
9491,532,124,479,1,1,work release
9492,532,124,479,1,0,work release
9493,532,124,479,1,0,work release
9494,526,136,479,0,1,work release
9495,526,136,479,0,0,work release
9496,526,136,479,1,1,work release
9497,526,136,479,1,1,work release
9498,526,136,479,1,1,work release
9499,526,136,479,1,0,work release
9500,526,136,479,1,0,work release
9501,526,136,479,1,0,work release
9502,526,136,479,1,0,work release
9503,526,136,479,1,0,work release
9504,526,136,479,1,0,work release
9505,526,136,479,1,0,work release
9506,526,136,479,1,0,work release
9507,526,136,479,1,0,work release
9508,526,136,479,1,0,work release
9509,523,151,473,0,1,jail
9510,523,151,473,0,1,jail
9511,523,151,473,0,1,jail
9512,523,151,473,0,0,jail
9513,523,151,473,0,0,jail
9514,523,151,473,1,1,jail
9515,523,151,473,1,1,home detention
9516,523,151,473,1,1,home detention
9517,523,151,473,1,1,home detention
9518,523,151,473,1,0,jail
9519,523,151,473,1,0,jail
9520,523,151,473,1,0,jail
9521,523,151,473,1,0,home detention
9522,523,151,473,1,0,home detention
9523,523,151,473,1,0,home detention
9524,523,151,473,1,0,home detention
9525,525,151,479,0,1,jail
9526,525,151,479,0,0,jail
9527,525,151,479,0,0,jail
9528,525,151,479,1,1,home detention
9529,525,151,479,1,1,home detention
9530,525,151,479,1,0,jail
9531,529,149,480,0,0,jail
9532,529,149,480,0,0,jail
9533,529,149,480,0,0,jail
9534,529,149,480,0,0,jail
9535,529,149,480,0,0,jail
9536,529,149,480,0,0,jail
9537,529,149,480,0,0,jail
9538,529,149,480,1,1,home detention
9539,529,149,480,1,1,home detention
9540,529,149,480,1,1,home detention
9541,529,149,480,1,1,home detention
9542,529,149,480,1,1,home detention
9543,529,149,480,1,0,jail
9544,529,149,480,1,0,jail
9545,529,149,480,1,0,jail
9546,529,149,480,1,0,jail
9547,529,149,480,1,0,home detention
9548,529,149,480,1,0,home detention
9549,529,149,480,1,0,home detention
9550,532,149,479,0,1,jail
9551,532,149,479,0,1,home detention
9552,532,149,479,1,1,jail
9553,532,149,479,1,1,jail
9554,532,149,479,1,1,home detention
9555,532,149,479,1,1,home detention
9556,532,149,479,1,1,home detention
9557,532,149,479,1,1,home detention
9558,532,149,479,1,1,home detention
9559,532,149,479,1,1,home detention
9560,532,149,479,1,0,jail
9561,532,149,479,1,0,home detention
9562,532,149,479,1,0,home detention
9563,532,149,479,1,0,home detention
9564,524,148,479,0,1,work release
9565,524,148,479,0,0,work release
9566,524,148,479,1,1,work release
9567,524,148,479,1,1,work release
9568,524,148,479,1,1,work release
9569,524,148,479,1,1,work release
9570,524,148,479,1,0,work release
9571,524,148,479,1,0,work release
9572,524,148,479,1,0,work release
9573,524,148,479,1,0,work release
9574,519,158,476,0,1,jail
9575,519,158,476,0,1,jail
9576,519,158,476,0,1,jail
9577,519,158,476,0,1,home detention
9578,519,158,476,0,0,jail
9579,519,158,476,1,1,jail
9580,519,158,476,1,1,jail
9581,519,158,476,1,1,home detention
9582,519,158,476,1,1,home detention
9583,519,158,476,1,1,home detention
9584,519,158,476,1,0,jail
9585,519,158,476,1,0,jail
9586,519,158,476,1,0,jail
9587,519,158,476,1,0,jail
9588,519,158,476,1,0,jail
9589,519,158,476,1,0,home detention
9590,519,158,476,1,0,home detention
9591,521,156,477,0,1,jail
9592,521,156,477,0,1,home detention
9593,521,156,477,0,1,home detention
9594,521,156,477,0,1,home detention
9595,521,156,477,0,0,jail
9596,521,156,477,0,0,jail
9597,521,156,477,0,0,jail
9598,521,156,477,0,0,jail
9599,521,156,477,1,1,home detention
9600,521,156,477,1,1,home detention
9601,521,156,477,1,1,home detention
9602,521,156,477,1,1,home detention
9603,521,156,477,1,0,jail
9604,521,156,477,1,0,jail
9605,521,156,477,1,0,home detention
9606,521,156,477,1,0,home detention
9607,521,156,477,1,0,home detention
9608,521,156,477,1,0,home detention
9609,515,151,487,0,1,jail
9610,515,151,487,0,1,jail
9611,515,151,487,0,1,jail
9612,515,151,487,0,0,jail
9613,515,151,487,0,0,jail
9614,515,151,487,0,0,jail
9615,515,151,487,0,0,jail
9616,515,151,487,0,0,jail
9617,515,151,487,1,1,jail
9618,515,151,487,1,1,home detention
9619,515,151,487,1,1,home detention
9620,515,151,487,1,0,jail
9621,515,151,487,1,0,jail
9622,515,151,487,1,0,jail
9623,515,151,487,1,0,jail
9624,515,151,487,1,0,home detention
9625,515,151,487,1,0,home detention
9626,526,151,490,0,1,jail
9627,526,151,490,0,0,jail
9628,526,151,490,0,0,jail
9629,526,151,490,0,0,jail
9630,526,151,490,0,0,jail
9631,526,151,490,0,0,jail
9632,526,151,490,0,0,jail
9633,526,151,490,0,0,jail
9634,526,151,490,1,1,jail
9635,526,151,490,1,1,jail
9636,526,151,490,1,1,home detention
9637,526,151,490,1,0,jail
9638,526,151,490,1,0,jail
9639,526,151,490,1,0,jail
9640,526,151,490,1,0,jail
9641,526,151,490,1,0,jail
9642,535,150,486,0,1,jail
9643,535,150,486,0,1,jail
9644,535,150,486,0,1,jail
9645,535,150,486,0,1,home detention
9646,535,150,486,0,1,home detention
9647,535,150,486,0,0,jail
9648,535,150,486,0,0,jail
9649,535,150,486,1,1,home detention
9650,535,150,486,1,1,home detention
9651,535,150,486,1,1,home detention
9652,535,150,486,1,1,home detention
9653,535,150,486,1,1,home detention
9654,535,150,486,1,1,home detention
9655,535,150,486,1,0,jail
9656,535,150,486,1,0,jail
9657,535,150,486,1,0,jail
9658,535,150,486,1,0,home detention
9659,534,151,486,0,1,home detention
9660,534,151,486,0,1,home detention
9661,534,151,486,0,0,jail
9662,534,151,486,0,0,jail
9663,534,151,486,1,1,home detention
9664,534,151,486,1,1,home detention
9665,534,151,486,1,0,jail
9666,534,151,486,1,0,jail
9667,534,151,486,1,0,jail
9668,534,151,486,1,0,jail
9669,534,151,486,1,0,home detention
9670,531,150,490,0,1,home detention
9671,531,150,490,0,0,jail
9672,531,150,490,0,0,jail
9673,531,150,490,0,0,jail
9674,531,150,490,0,0,jail
9675,531,150,490,1,1,home detention
9676,531,150,490,1,1,home detention
9677,531,150,490,1,1,home detention
9678,531,150,490,1,1,home detention
9679,531,150,490,1,1,home detention
9680,531,150,490,1,0,jail
9681,531,150,490,1,0,jail
9682,531,150,490,1,0,jail
9683,531,150,490,1,0,home detention
9684,538,131,496,0,0,work release
9685,538,131,496,0,0,work release
9686,538,131,496,0,0,work release
9687,538,131,496,1,1,work release
9688,538,131,496,1,1,work release
9689,538,131,496,1,1,work release
9690,538,131,496,1,1,work release
9691,538,131,496,1,1,work release
9692,538,131,496,1,1,work release
9693,538,131,496,1,0,work release
9694,538,131,496,1,0,work release
9695,538,131,496,1,0,work release
9696,538,131,496,1,0,work release
9697,530,144,498,0,1,work release
9698,530,144,498,0,0,work release
9699,530,144,498,0,0,work release
9700,530,144,498,0,0,work release
9701,530,144,498,1,1,work release
9702,530,144,498,1,1,work release
9703,530,144,498,1,1,work release
9704,530,144,498,1,1,work release
9705,530,144,498,1,1,work release
9706,530,144,498,1,1,work release
9707,530,144,498,1,0,work release
9708,523,155,489,0,1,home detention
9709,523,155,489,0,0,jail
9710,523,155,489,0,0,jail
9711,523,155,489,0,0,jail
9712,523,155,489,0,0,jail
9713,523,155,489,1,1,jail
9714,523,155,489,1,1,jail
9715,523,155,489,1,1,jail
9716,523,155,489,1,1,home detention
9717,523,155,489,1,1,home detention
9718,523,155,489,1,0,jail
9719,523,155,489,1,0,jail
9720,523,155,489,1,0,jail
9721,523,155,489,1,0,jail
9722,523,155,489,1,0,jail
9723,523,155,489,1,0,jail
9724,523,155,489,1,0,jail
9725,523,155,489,1,0,jail
9726,523,155,489,1,0,home detention
9727,523,155,489,1,0,home detention
9728,528,149,488,0,1,jail
9729,528,149,488,1,1,home detention
9730,528,149,488,1,1,home detention
9731,528,149,488,1,0,jail
9732,528,149,488,1,0,jail
9733,528,149,488,1,0,jail
9734,528,149,488,1,0,jail
9735,528,149,488,1,0,home detention
9736,528,149,488,1,0,home detention
9737,528,143,492,0,1,work release
9738,528,143,492,0,0,work release
9739,528,143,492,0,0,work release
9740,528,143,492,0,0,work release
9741,528,143,492,1,1,work release
9742,528,143,492,1,1,work release
9743,528,143,492,1,1,work release
9744,528,143,492,1,1,work release
9745,528,143,492,1,0,work release
9746,528,143,492,1,0,work release
9747,528,143,492,1,0,work release
9748,528,143,492,1,0,work release
9749,528,143,492,1,0,work release
9750,528,143,492,1,0,work release
9751,528,143,492,1,0,work release
9752,522,158,486,0,0,jail
9753,522,158,486,0,0,jail
9754,522,158,486,0,0,jail
9755,522,158,486,0,0,jail
9756,522,158,486,0,0,jail
9757,522,158,486,1,1,jail
9758,522,158,486,1,1,jail
9759,522,158,486,1,1,home detention
9760,522,158,486,1,0,jail
9761,522,158,486,1,0,jail
9762,522,158,486,1,0,jail
9763,522,158,486,1,0,home detention
9764,529,143,482,0,1,work release
9765,529,143,482,0,1,work release
9766,529,143,482,0,1,work release
9767,529,143,482,0,1,work release
9768,529,143,482,0,0,work release
9769,529,143,482,1,1,work release
9770,529,143,482,1,1,work release
9771,529,143,482,1,1,work release
9772,529,143,482,1,1,work release
9773,529,143,482,1,1,work release
9774,529,143,482,1,1,work release
9775,529,143,482,1,0,work release
9776,529,143,482,1,0,work release
9777,529,143,482,1,0,work release
9778,529,143,482,1,0,work release
9779,529,143,482,1,0,work release
9780,515,157,477,0,1,jail
9781,515,157,477,0,1,jail
9782,515,157,477,0,1,home detention
9783,515,157,477,0,0,jail
9784,515,157,477,0,0,jail
9785,515,157,477,0,0,jail
9786,515,157,477,0,0,jail
9787,515,157,477,1,1,jail
9788,515,157,477,1,1,home detention
9789,515,157,477,1,1,home detention
9790,515,157,477,1,1,home detention
9791,515,157,477,1,1,home detention
9792,515,157,477,1,0,jail
9793,515,157,477,1,0,jail
9794,515,157,477,1,0,jail
9795,515,157,477,1,0,home detention
9796,515,157,477,1,0,home detention
9797,523,156,484,0,1,jail
9798,523,156,484,0,1,home detention
9799,523,156,484,1,1,jail
9800,523,156,484,1,1,home detention
9801,523,156,484,1,1,home detention
9802,523,156,484,1,0,jail
9803,523,156,484,1,0,jail
9804,523,156,484,1,0,jail
9805,523,156,484,1,0,jail
9806,523,156,481,0,1,home detention
9807,523,156,481,0,0,jail
9808,523,156,481,0,0,jail
9809,523,156,481,1,1,home detention
9810,523,156,481,1,1,home detention
9811,523,156,481,1,1,home detention
9812,523,156,481,1,1,home detention
9813,523,156,481,1,0,jail
9814,523,156,481,1,0,jail
9815,523,156,481,1,0,jail
9816,523,156,481,1,0,home detention
9817,523,156,481,1,0,home detention
9818,523,156,481,1,0,home detention
9819,520,157,487,0,0,jail
9820,520,157,487,0,0,jail
9821,520,157,487,0,0,jail
9822,520,157,487,1,1,jail
9823,520,157,487,1,1,home detention
9824,520,157,487,1,0,jail
9825,520,157,487,1,0,jail
9826,520,157,487,1,0,jail
9827,520,157,487,1,0,jail
9828,520,157,487,1,0,home detention
9829,521,156,486,0,0,jail
9830,521,156,486,0,0,jail
9831,521,156,486,0,0,jail
9832,521,156,486,0,0,jail
9833,521,156,486,0,0,jail
9834,521,156,486,1,1,jail
9835,521,156,486,1,1,jail
9836,521,156,486,1,1,home detention
9837,521,156,486,1,1,home detention
9838,521,156,486,1,0,jail
9839,521,156,486,1,0,jail
9840,521,156,486,1,0,jail
9841,521,156,486,1,0,jail
9842,521,156,486,1,0,jail
9843,521,156,486,1,0,home detention
9844,530,157,482,0,1,home detention
9845,530,157,482,0,0,jail
9846,530,157,482,0,0,jail
9847,530,157,482,0,0,jail
9848,530,157,482,0,0,jail
9849,530,157,482,0,0,jail
9850,530,157,482,1,1,home detention
9851,530,157,482,1,1,home detention
9852,530,157,482,1,1,home detention
9853,530,157,482,1,1,home detention
9854,530,157,482,1,1,home detention
9855,530,157,482,1,0,jail
9856,530,157,482,1,0,jail
9857,530,157,482,1,0,jail
9858,530,157,482,1,0,home detention
9859,529,157,485,0,1,home detention
9860,529,157,485,0,0,jail
9861,529,157,485,0,0,jail
9862,529,157,485,0,0,jail
9863,529,157,485,0,0,jail
9864,529,157,485,0,0,jail
9865,529,157,485,1,1,jail
9866,529,157,485,1,1,home detention
9867,529,157,485,1,1,home detention
9868,529,157,485,1,0,jail
9869,529,157,485,1,0,jail
9870,529,157,485,1,0,home detention
9871,529,157,485,1,0,home detention
9872,538,148,488,0,1,work release
9873,538,148,488,0,1,work release
9874,538,148,488,0,1,work release
9875,538,148,488,0,0,work release
9876,538,148,488,0,0,work release
9877,538,148,488,0,0,work release
9878,538,148,488,1,1,work release
9879,538,148,488,1,1,work release
9880,538,148,488,1,1,work release
9881,538,148,488,1,0,work release
9882,538,148,488,1,0,work release
9883,538,148,488,1,0,work release
9884,538,148,488,1,0,work release
9885,538,148,488,1,0,work release
9886,533,161,486,0,0,jail
9887,533,161,486,0,0,jail
9888,533,161,486,0,0,jail
9889,533,161,486,0,0,jail
9890,533,161,486,0,0,jail
9891,533,161,486,1,1,home detention
9892,533,161,486,1,1,home detention
9893,533,161,486,1,1,home detention
9894,533,161,486,1,1,home detention
9895,533,161,486,1,1,home detention
9896,533,161,486,1,1,home detention
9897,533,161,486,1,1,home detention
9898,533,161,486,1,1,home detention
9899,533,161,486,1,1,home detention
9900,533,161,486,1,1,home detention
9901,533,161,486,1,0,jail
9902,533,161,486,1,0,jail
9903,533,161,486,1,0,jail
9904,533,161,486,1,0,jail
9905,540,157,488,0,1,jail
9906,540,157,488,0,1,home detention
9907,540,157,488,0,1,home detention
9908,540,157,488,0,1,home detention
9909,540,157,488,0,0,jail
9910,540,157,488,0,0,jail
9911,540,157,488,1,1,jail
9912,540,157,488,1,1,jail
9913,540,157,488,1,1,jail
9914,540,157,488,1,1,home detention
9915,540,157,488,1,1,home detention
9916,540,157,488,1,1,home detention
9917,540,157,488,1,1,home detention
9918,540,157,488,1,0,jail
9919,540,157,488,1,0,jail
9920,540,157,488,1,0,jail
9921,540,157,488,1,0,home detention
9922,547,143,490,0,1,work release
9923,547,143,490,0,0,work release
9924,547,143,490,0,0,work release
9925,547,143,490,0,0,work release
9926,547,143,490,0,0,work release
9927,547,143,490,1,1,work release
9928,547,143,490,1,1,work release
9929,547,143,490,1,1,work release
9930,547,143,490,1,1,work release
9931,547,143,490,1,1,work release
9932,547,143,490,1,1,work release
9933,547,143,490,1,0,work release
9934,547,143,490,1,0,work release
9935,547,143,490,1,0,work release
9936,539,157,487,0,1,jail
9937,539,157,487,0,1,home detention
9938,539,157,487,0,1,home detention
9939,539,157,487,1,1,home detention
9940,539,157,487,1,1,home detention
9941,539,157,487,1,1,home detention
9942,539,157,487,1,1,home detention
9943,539,157,487,1,0,jail
9944,539,157,487,1,0,jail
9945,539,157,487,1,0,jail
9946,539,157,487,1,0,jail
9947,539,157,487,1,0,home detention
9948,537,157,484,0,1,jail
9949,537,157,484,0,1,home detention
9950,537,157,484,0,1,home detention
9951,537,157,484,0,1,home detention
9952,537,157,484,0,1,home detention
9953,537,157,484,0,0,jail
9954,537,157,484,0,0,jail
9955,537,157,484,0,0,jail
9956,537,157,484,1,1,home detention
9957,537,157,484,1,1,home detention
9958,537,157,484,1,1,home detention
9959,537,157,484,1,1,home detention
9960,537,157,484,1,1,home detention
9961,537,157,484,1,0,jail
9962,537,157,484,1,0,jail
9963,537,157,484,1,0,jail
9964,537,157,484,1,0,jail
9965,537,157,484,1,0,jail
9966,537,157,484,1,0,home detention
9967,537,157,484,1,0,home detention
9968,537,157,484,1,0,home detention
9969,537,157,484,1,0,home detention
9970,545,157,498,0,1,jail
9971,545,157,498,0,1,jail
9972,545,157,498,0,1,home detention
9973,545,157,498,0,0,jail
9974,545,157,498,0,0,jail
9975,545,157,498,0,0,jail
9976,545,157,498,0,0,jail
9977,545,157,498,0,0,jail
9978,545,157,498,1,1,jail
9979,545,157,498,1,1,home detention
9980,545,157,498,1,1,home detention
9981,545,157,498,1,1,home detention
9982,545,157,498,1,1,home detention
9983,545,157,498,1,1,home detention
9984,545,157,498,1,0,jail
9985,545,157,498,1,0,jail
9986,545,157,498,1,0,jail
9987,557,138,493,0,1,work release
9988,557,138,493,0,1,work release
9989,557,138,493,0,1,work release
9990,557,138,493,0,0,work release
9991,557,138,493,0,0,work release
9992,557,138,493,1,1,work release
9993,557,138,493,1,1,work release
9994,557,138,493,1,1,work release
9995,557,138,493,1,1,work release
9996,557,138,493,1,1,work release
9997,557,138,493,1,1,work release
9998,557,138,493,1,0,work release
9999,557,138,493,1,0,work release
10000,557,138,493,1,0,work release
10001,557,138,493,1,0,work release
10002,557,138,493,1,0,work release
10003,557,138,493,1,0,work release
10004,549,154,496,0,1,jail
10005,549,154,496,0,1,home detention
10006,549,154,496,0,0,jail
10007,549,154,496,0,0,jail
10008,549,154,496,1,1,jail
10009,549,154,496,1,1,jail
10010,549,154,496,1,1,home detention
10011,549,154,496,1,1,home detention
10012,549,154,496,1,1,home detention
10013,549,154,496,1,1,home detention
10014,549,154,496,1,1,home detention
10015,549,154,496,1,0,jail
10016,549,154,496,1,0,home detention
10017,549,154,496,1,0,home detention
10018,548,154,497,0,1,jail
10019,548,154,497,0,1,home detention
10020,548,154,497,0,0,jail
10021,548,154,497,0,0,jail
10022,548,154,497,0,0,jail
10023,548,154,497,1,1,jail
10024,548,154,497,1,1,home detention
10025,548,154,497,1,1,home detention
10026,548,154,497,1,1,home detention
10027,548,154,497,1,1,home detention
10028,548,154,497,1,1,home detention
10029,548,154,497,1,0,jail
10030,548,154,497,1,0,jail
10031,548,154,497,1,0,jail
10032,548,154,497,1,0,home detention
10033,543,154,507,0,1,jail
10034,543,154,507,0,1,jail
10035,543,154,507,0,1,jail
10036,543,154,507,0,1,home detention
10037,543,154,507,0,0,jail
10038,543,154,507,0,0,jail
10039,543,154,507,1,1,jail
10040,543,154,507,1,1,home detention
10041,543,154,507,1,1,home detention
10042,543,154,507,1,0,jail
10043,543,154,507,1,0,jail
10044,543,154,507,1,0,jail
10045,543,154,507,1,0,jail
10046,543,154,507,1,0,jail
10047,543,154,507,1,0,jail
10048,543,154,507,1,0,home detention
10049,544,154,501,0,1,jail
10050,544,154,501,0,0,jail
10051,544,154,501,0,0,jail
10052,544,154,501,0,0,jail
10053,544,154,501,1,1,home detention
10054,544,154,501,1,1,home detention
10055,544,154,501,1,1,home detention
10056,544,154,501,1,0,jail
10057,544,154,501,1,0,jail
10058,544,154,501,1,0,home detention
10059,544,154,501,1,0,home detention
10060,542,154,496,0,1,jail
10061,542,154,496,0,1,jail
10062,542,154,496,0,0,jail
10063,542,154,496,0,0,jail
10064,542,154,496,0,0,jail
10065,542,154,496,0,0,jail
10066,542,154,496,0,0,jail
10067,542,154,496,0,0,jail
10068,542,154,496,0,0,jail
10069,542,154,496,1,1,jail
10070,542,154,496,1,1,home detention
10071,542,154,496,1,1,home detention
10072,542,154,496,1,0,jail
10073,542,154,496,1,0,jail
10074,542,154,496,1,0,jail
10075,542,154,496,1,0,jail
10076,542,154,496,1,0,home detention
10077,542,154,496,1,0,home detention
10078,542,154,496,1,0,home detention
10079,546,152,498,0,1,jail
10080,546,152,498,0,1,jail
10081,546,152,498,0,1,jail
10082,546,152,498,0,1,home detention
10083,546,152,498,0,0,jail
10084,546,152,498,1,1,home detention
10085,546,152,498,1,1,home detention
10086,546,152,498,1,1,home detention
10087,546,152,498,1,0,jail
10088,546,152,498,1,0,jail
10089,546,152,498,1,0,jail
10090,546,152,498,1,0,jail
10091,551,143,503,0,1,work release
10092,551,143,503,0,1,work release
