,ocp_jl_low_los,ocp_jl_total,ocp_wr_low_los,ocp_wr_total,ocp_hd_low_los,ocp_hd_total,class_mild,need,placement
5376,208,402,76,145,255,464,1,0,work release
5377,208,402,76,145,255,464,1,0,work release
5378,207,396,95,153,247,460,0,1,home detention
5379,207,396,95,153,247,460,0,0,jail
5380,207,396,95,153,247,460,0,0,jail
5381,207,396,95,153,247,460,1,1,jail
5382,207,396,95,153,247,460,1,1,jail
5383,207,396,95,153,247,460,1,1,home detention
5384,207,396,95,153,247,460,1,0,jail
5385,207,396,95,153,247,460,1,0,jail
5386,207,396,95,153,247,460,1,0,jail
5387,207,396,95,153,247,460,1,0,home detention
5388,213,396,91,154,247,456,0,1,jail
5389,213,396,91,154,247,456,0,1,jail
5390,213,396,91,154,247,456,0,1,jail
5391,213,396,91,154,247,456,0,1,home detention
5392,213,396,91,154,247,456,0,0,jail
5393,213,396,91,154,247,456,0,0,jail
5394,213,396,91,154,247,456,1,1,home detention
5395,213,396,91,154,247,456,1,1,home detention
5396,213,396,91,154,247,456,1,1,home detention
5397,213,396,91,154,247,456,1,0,jail
5398,213,396,91,154,247,456,1,0,jail
5399,213,396,91,154,247,456,1,0,jail
5400,213,396,91,154,247,456,1,0,jail
5401,213,396,91,154,247,456,1,0,jail
5402,213,396,91,154,247,456,1,0,home detention
5403,220,402,86,154,241,452,0,1,jail
5404,220,402,86,154,241,452,0,1,home detention
5405,220,402,86,154,241,452,0,0,jail
5406,220,402,86,154,241,452,0,0,jail
5407,220,402,86,154,241,452,0,0,jail
5408,220,402,86,154,241,452,1,1,home detention
5409,220,402,86,154,241,452,1,1,home detention
5410,220,402,86,154,241,452,1,1,home detention
5411,220,402,86,154,241,452,1,1,home detention
5412,220,402,86,154,241,452,1,0,jail
5413,220,402,86,154,241,452,1,0,jail
5414,220,402,86,154,241,452,1,0,home detention
5415,219,396,78,154,242,454,0,1,jail
5416,219,396,78,154,242,454,0,1,jail
5417,219,396,78,154,242,454,1,1,home detention
5418,219,396,78,154,242,454,1,0,jail
5419,219,396,78,154,242,454,1,0,jail
5420,219,396,78,154,242,454,1,0,jail
5421,219,396,78,154,242,454,1,0,home detention
5422,219,396,78,154,242,454,1,0,home detention
5423,217,400,75,146,238,456,0,1,work release
5424,217,400,75,146,238,456,0,1,work release
5425,217,400,75,146,238,456,0,0,work release
5426,217,400,75,146,238,456,0,0,work release
5427,217,400,75,146,238,456,0,0,work release
5428,217,400,75,146,238,456,0,0,work release
5429,217,400,75,146,238,456,1,1,work release
5430,217,400,75,146,238,456,1,1,work release
5431,217,400,75,146,238,456,1,1,work release
5432,217,400,75,146,238,456,1,0,work release
5433,217,400,75,146,238,456,1,0,work release
5434,217,400,75,146,238,456,1,0,work release
5435,217,400,75,146,238,456,1,0,work release
5436,209,401,88,147,233,456,0,0,work release
5437,209,401,88,147,233,456,0,0,work release
5438,209,401,88,147,233,456,0,0,work release
5439,209,401,88,147,233,456,0,0,work release
5440,209,401,88,147,233,456,1,1,work release
5441,209,401,88,147,233,456,1,1,work release
5442,209,401,88,147,233,456,1,1,work release
5443,209,401,88,147,233,456,1,1,work release
5444,209,401,88,147,233,456,1,0,work release
5445,209,401,88,147,233,456,1,0,work release
5446,209,401,88,147,233,456,1,0,work release
5447,209,401,88,147,233,456,1,0,work release
5448,209,401,88,147,233,456,1,0,work release
5449,203,396,101,156,234,453,0,1,jail
5450,203,396,101,156,234,453,0,0,jail
5451,203,396,101,156,234,453,0,0,jail
5452,203,396,101,156,234,453,0,0,jail
5453,203,396,101,156,234,453,1,1,home detention
5454,203,396,101,156,234,453,1,1,home detention
5455,203,396,101,156,234,453,1,1,home detention
5456,203,396,101,156,234,453,1,1,home detention
5457,203,396,101,156,234,453,1,1,home detention
5458,203,396,101,156,234,453,1,1,home detention
5459,203,396,101,156,234,453,1,1,home detention
5460,203,396,101,156,234,453,1,0,jail
5461,203,396,101,156,234,453,1,0,jail
5462,203,396,101,156,234,453,1,0,jail
5463,203,396,101,156,234,453,1,0,home detention
5464,209,398,101,156,242,455,0,1,home detention
5465,209,398,101,156,242,455,0,1,home detention
5466,209,398,101,156,242,455,0,0,jail
5467,209,398,101,156,242,455,0,0,jail
5468,209,398,101,156,242,455,0,0,jail
5469,209,398,101,156,242,455,0,0,jail
5470,209,398,101,156,242,455,1,1,jail
5471,209,398,101,156,242,455,1,1,jail
5472,209,398,101,156,242,455,1,1,home detention
5473,209,398,101,156,242,455,1,1,home detention
5474,209,398,101,156,242,455,1,0,jail
5475,209,398,101,156,242,455,1,0,jail
5476,209,398,101,156,242,455,1,0,jail
5477,209,398,101,156,242,455,1,0,jail
5478,209,398,101,156,242,455,1,0,jail
5479,209,398,101,156,242,455,1,0,jail
5480,209,398,101,156,242,455,1,0,home detention
5481,209,398,101,156,242,455,1,0,home detention
5482,209,398,101,156,242,455,1,0,home detention
5483,219,407,85,156,247,456,0,1,jail
5484,219,407,85,156,247,456,0,1,home detention
5485,219,407,85,156,247,456,0,1,home detention
5486,219,407,85,156,247,456,0,0,jail
5487,219,407,85,156,247,456,1,0,jail
5488,219,407,85,156,247,456,1,0,jail
5489,219,407,85,156,247,456,1,0,jail
5490,219,407,85,156,247,456,1,0,home detention
5491,221,411,81,156,242,457,0,1,jail
5492,221,411,81,156,242,457,0,1,jail
5493,221,411,81,156,242,457,0,0,jail
5494,221,411,81,156,242,457,0,0,jail
5495,221,411,81,156,242,457,0,0,jail
5496,221,411,81,156,242,457,1,1,home detention
5497,221,411,81,156,242,457,1,1,home detention
5498,221,411,81,156,242,457,1,1,home detention
5499,221,411,81,156,242,457,1,1,home detention
5500,221,411,81,156,242,457,1,0,jail
5501,221,411,81,156,242,457,1,0,jail
5502,221,411,81,156,242,457,1,0,jail
5503,221,411,81,156,242,457,1,0,jail
5504,221,411,81,156,242,457,1,0,jail
5505,221,411,81,156,242,457,1,0,jail
5506,221,411,81,156,242,457,1,0,jail
5507,221,411,81,156,242,457,1,0,home detention
5508,221,411,81,156,242,457,1,0,home detention
5509,221,411,81,156,242,457,1,0,home detention
5510,228,413,80,156,245,466,0,1,home detention
5511,228,413,80,156,245,466,0,0,jail
5512,228,413,80,156,245,466,1,1,home detention
5513,228,413,80,156,245,466,1,1,home detention
5514,228,413,80,156,245,466,1,1,home detention
5515,228,413,80,156,245,466,1,1,home detention
5516,228,413,80,156,245,466,1,0,jail
5517,228,413,80,156,245,466,1,0,jail
5518,228,413,80,156,245,466,1,0,jail
5519,228,413,80,156,245,466,1,0,jail
5520,228,413,80,156,245,466,1,0,jail
5521,228,413,80,156,245,466,1,0,jail
5522,228,413,80,156,245,466,1,0,jail
5523,228,413,80,156,245,466,1,0,jail
5524,228,413,80,156,245,466,1,0,home detention
5525,230,419,70,156,241,461,0,1,home detention
5526,230,419,70,156,241,461,0,0,jail
5527,230,419,70,156,241,461,0,0,jail
5528,230,419,70,156,241,461,0,0,jail
5529,230,419,70,156,241,461,1,1,jail
5530,230,419,70,156,241,461,1,1,jail
5531,230,419,70,156,241,461,1,1,home detention
5532,230,419,70,156,241,461,1,1,home detention
5533,230,419,70,156,241,461,1,1,home detention
5534,230,419,70,156,241,461,1,1,home detention
5535,230,419,70,156,241,461,1,1,home detention
5536,230,419,70,156,241,461,1,1,home detention
5537,230,419,70,156,241,461,1,0,jail
5538,230,419,70,156,241,461,1,0,jail
5539,230,419,70,156,241,461,1,0,jail
5540,230,419,70,156,241,461,1,0,jail
5541,230,419,70,156,241,461,1,0,home detention
5542,233,428,70,152,252,471,0,1,jail
5543,233,428,70,152,252,471,0,1,home detention
5544,233,428,70,152,252,471,0,0,jail
5545,233,428,70,152,252,471,0,0,jail
5546,233,428,70,152,252,471,1,1,jail
5547,233,428,70,152,252,471,1,1,home detention
5548,233,428,70,152,252,471,1,1,home detention
5549,233,428,70,152,252,471,1,1,home detention
5550,233,428,70,152,252,471,1,1,home detention
5551,233,428,70,152,252,471,1,1,home detention
5552,233,428,70,152,252,471,1,1,home detention
5553,231,433,70,140,256,475,0,1,work release
5554,231,433,70,140,256,475,1,1,work release
5555,231,433,70,140,256,475,1,1,work release
5556,231,433,70,140,256,475,1,1,work release
5557,231,433,70,140,256,475,1,0,work release
5558,231,433,70,140,256,475,1,0,work release
5559,231,433,70,140,256,475,1,0,work release
5560,231,433,70,140,256,475,1,0,work release
5561,231,433,70,140,256,475,1,0,work release
5562,231,432,79,142,252,470,0,1,work release
5563,231,432,79,142,252,470,0,1,work release
5564,231,432,79,142,252,470,0,1,work release
5565,231,432,79,142,252,470,0,1,work release
5566,231,432,79,142,252,470,0,1,work release
5567,231,432,79,142,252,470,0,0,work release
5568,231,432,79,142,252,470,1,1,work release
5569,231,432,79,142,252,470,1,1,work release
5570,231,432,79,142,252,470,1,1,work release
5571,231,432,79,142,252,470,1,1,work release
5572,231,432,79,142,252,470,1,0,work release
5573,231,432,79,142,252,470,1,0,work release
5574,231,432,79,142,252,470,1,0,work release
5575,231,432,79,142,252,470,1,0,work release
5576,231,432,79,142,252,470,1,0,work release
5577,229,421,90,158,241,466,0,1,jail
5578,229,421,90,158,241,466,0,1,jail
5579,229,421,90,158,241,466,0,1,jail
5580,229,421,90,158,241,466,0,1,home detention
5581,229,421,90,158,241,466,1,1,home detention
5582,229,421,90,158,241,466,1,0,jail
5583,229,421,90,158,241,466,1,0,jail
5584,229,421,90,158,241,466,1,0,jail
5585,229,421,90,158,241,466,1,0,jail
5586,229,421,90,158,241,466,1,0,home detention
5587,230,422,80,157,238,469,0,1,jail
5588,230,422,80,157,238,469,0,0,jail
5589,230,422,80,157,238,469,1,1,jail
5590,230,422,80,157,238,469,1,1,home detention
5591,230,422,80,157,238,469,1,1,home detention
5592,230,422,80,157,238,469,1,1,home detention
5593,230,422,80,157,238,469,1,1,home detention
5594,230,422,80,157,238,469,1,0,jail
5595,230,422,80,157,238,469,1,0,jail
5596,230,422,80,157,238,469,1,0,jail
5597,230,422,80,157,238,469,1,0,home detention
5598,232,417,72,158,239,466,0,1,jail
5599,232,417,72,158,239,466,0,0,jail
5600,232,417,72,158,239,466,0,0,jail
5601,232,417,72,158,239,466,0,0,jail
5602,232,417,72,158,239,466,0,0,jail
5603,232,417,72,158,239,466,0,0,jail
5604,232,417,72,158,239,466,1,1,home detention
5605,232,417,72,158,239,466,1,1,home detention
5606,232,417,72,158,239,466,1,1,home detention
5607,232,417,72,158,239,466,1,1,home detention
5608,232,417,72,158,239,466,1,1,home detention
5609,232,417,72,158,239,466,1,0,jail
5610,232,417,72,158,239,466,1,0,jail
5611,232,417,72,158,239,466,1,0,jail
5612,232,417,72,158,239,466,1,0,jail
5613,232,417,72,158,239,466,1,0,jail
5614,232,417,72,158,239,466,1,0,home detention
5615,232,417,72,158,239,466,1,0,home detention
5616,235,427,71,147,244,475,0,1,work release
5617,235,427,71,147,244,475,0,0,work release
5618,235,427,71,147,244,475,0,0,work release
5619,235,427,71,147,244,475,0,0,work release
5620,235,427,71,147,244,475,0,0,work release
5621,235,427,71,147,244,475,1,1,work release
5622,235,427,71,147,244,475,1,1,work release
5623,235,427,71,147,244,475,1,0,work release
5624,235,427,71,147,244,475,1,0,work release
5625,235,427,71,147,244,475,1,0,work release
5626,234,418,82,158,240,471,0,1,jail
5627,234,418,82,158,240,471,0,1,home detention
5628,234,418,82,158,240,471,0,0,jail
5629,234,418,82,158,240,471,0,0,jail
5630,234,418,82,158,240,471,1,1,jail
5631,234,418,82,158,240,471,1,1,home detention
5632,234,418,82,158,240,471,1,1,home detention
5633,234,418,82,158,240,471,1,1,home detention
5634,234,418,82,158,240,471,1,1,home detention
5635,234,418,82,158,240,471,1,0,jail
5636,234,418,82,158,240,471,1,0,jail
5637,237,422,82,151,240,472,0,1,jail
5638,237,422,82,151,240,472,0,1,home detention
5639,237,422,82,151,240,472,0,0,jail
5640,237,422,82,151,240,472,0,0,jail
5641,237,422,82,151,240,472,0,0,jail
5642,237,422,82,151,240,472,1,1,jail
5643,237,422,82,151,240,472,1,1,jail
5644,237,422,82,151,240,472,1,0,jail
5645,237,422,82,151,240,472,1,0,jail
5646,237,422,82,151,240,472,1,0,jail
5647,237,422,82,151,240,472,1,0,jail
5648,237,422,82,151,240,472,1,0,home detention
5649,247,430,82,148,242,469,0,0,work release
5650,247,430,82,148,242,469,0,0,work release
5651,247,430,82,148,242,469,0,0,work release
5652,247,430,82,148,242,469,1,1,work release
5653,247,430,82,148,242,469,1,1,work release
5654,247,430,82,148,242,469,1,0,work release
5655,247,430,82,148,242,469,1,0,work release
5656,247,430,82,148,242,469,1,0,work release
5657,247,430,82,148,242,469,1,0,work release
5658,243,424,85,157,239,462,0,1,jail
5659,243,424,85,157,239,462,0,0,jail
5660,243,424,85,157,239,462,0,0,jail
5661,243,424,85,157,239,462,0,0,jail
5662,243,424,85,157,239,462,1,1,home detention
5663,243,424,85,157,239,462,1,1,home detention
5664,243,424,85,157,239,462,1,0,jail
5665,243,424,85,157,239,462,1,0,jail
5666,243,424,85,157,239,462,1,0,jail
5667,243,424,85,157,239,462,1,0,jail
5668,246,428,74,157,237,461,0,0,jail
5669,246,428,74,157,237,461,0,0,jail
5670,246,428,74,157,237,461,0,0,jail
5671,246,428,74,157,237,461,0,0,jail
5672,246,428,74,157,237,461,0,0,jail
5673,246,428,74,157,237,461,0,0,jail
5674,246,428,74,157,237,461,0,0,jail
5675,246,428,74,157,237,461,0,0,jail
5676,246,428,74,157,237,461,0,0,jail
5677,246,428,74,157,237,461,1,1,home detention
5678,246,428,74,157,237,461,1,1,home detention
5679,246,428,74,157,237,461,1,1,home detention
5680,246,428,74,157,237,461,1,1,home detention
5681,246,428,74,157,237,461,1,1,home detention
5682,246,428,74,157,237,461,1,1,home detention
5683,246,428,74,157,237,461,1,1,home detention
5684,246,428,74,157,237,461,1,1,home detention
5685,246,428,74,157,237,461,1,1,home detention
5686,246,428,74,157,237,461,1,1,home detention
5687,246,428,74,157,237,461,1,1,home detention
5688,246,428,74,157,237,461,1,0,jail
5689,246,428,74,157,237,461,1,0,home detention
5690,246,428,74,157,237,461,1,0,home detention
5691,252,428,59,157,242,466,0,1,jail
5692,252,428,59,157,242,466,0,1,home detention
5693,252,428,59,157,242,466,0,0,jail
5694,252,428,59,157,242,466,0,0,jail
5695,252,428,59,157,242,466,1,1,home detention
5696,252,428,59,157,242,466,1,1,home detention
5697,252,428,59,157,242,466,1,1,home detention
5698,252,428,59,157,242,466,1,0,jail
5699,252,428,59,157,242,466,1,0,jail
5700,252,428,59,157,242,466,1,0,jail
5701,252,425,59,153,236,468,0,1,jail
5702,252,425,59,153,236,468,0,1,jail
5703,252,425,59,153,236,468,0,1,jail
5704,252,425,59,153,236,468,0,1,home detention
5705,252,425,59,153,236,468,0,1,home detention
5706,252,425,59,153,236,468,0,0,jail
5707,252,425,59,153,236,468,0,0,jail
5708,252,425,59,153,236,468,1,1,jail
5709,252,425,59,153,236,468,1,1,home detention
5710,252,425,59,153,236,468,1,1,home detention
5711,252,425,59,153,236,468,1,1,home detention
5712,252,425,59,153,236,468,1,1,home detention
5713,252,425,59,153,236,468,1,1,home detention
5714,252,425,59,153,236,468,1,0,jail
5715,252,425,59,153,236,468,1,0,jail
5716,252,425,59,153,236,468,1,0,jail
5717,252,425,59,153,236,468,1,0,home detention
5718,252,425,59,153,236,468,1,0,home detention
5719,252,425,59,153,236,468,1,0,home detention
5720,252,425,59,153,236,468,1,0,home detention
5721,255,433,59,144,246,479,0,0,work release
5722,255,433,59,144,246,479,0,0,work release
5723,255,433,59,144,246,479,0,0,work release
5724,255,433,59,144,246,479,0,0,work release
5725,255,433,59,144,246,479,1,1,work release
5726,255,433,59,144,246,479,1,1,work release
5727,255,433,59,144,246,479,1,1,work release
5728,255,433,59,144,246,479,1,0,work release
5729,255,433,59,144,246,479,1,0,work release
5730,255,433,59,144,246,479,1,0,work release
5731,255,433,59,144,246,479,1,0,work release
5732,255,433,59,144,246,479,1,0,work release
5733,255,433,59,144,246,479,1,0,work release
5734,255,433,59,144,246,479,1,0,work release
5735,255,433,59,144,246,479,1,0,work release
5736,255,433,59,144,246,479,1,0,work release
5737,256,434,75,151,237,477,0,1,home detention
5738,256,434,75,151,237,477,0,1,home detention
5739,256,434,75,151,237,477,1,1,home detention
5740,256,434,75,151,237,477,1,1,home detention
5741,256,434,75,151,237,477,1,1,home detention
5742,256,434,75,151,237,477,1,1,home detention
5743,256,434,75,151,237,477,1,0,jail
5744,256,434,75,151,237,477,1,0,jail
5745,256,434,75,151,237,477,1,0,home detention
5746,252,430,75,151,243,478,0,0,jail
5747,252,430,75,151,243,478,0,0,jail
5748,252,430,75,151,243,478,0,0,jail
5749,252,430,75,151,243,478,0,0,jail
5750,252,430,75,151,243,478,0,0,jail
5751,252,430,75,151,243,478,1,1,home detention
5752,252,430,75,151,243,478,1,1,home detention
5753,252,430,75,151,243,478,1,1,home detention
5754,252,430,75,151,243,478,1,0,jail
5755,252,430,75,151,243,478,1,0,jail
5756,252,430,75,151,243,478,1,0,home detention
5757,257,433,68,151,241,478,0,1,jail
5758,257,433,68,151,241,478,0,0,jail
5759,257,433,68,151,241,478,1,1,home detention
5760,257,433,68,151,241,478,1,1,home detention
5761,257,433,68,151,241,478,1,1,home detention
5762,257,433,68,151,241,478,1,0,jail
5763,257,433,68,151,241,478,1,0,jail
5764,257,433,68,151,241,478,1,0,home detention
5765,247,431,59,151,232,479,0,1,jail
5766,247,431,59,151,232,479,0,0,jail
5767,247,431,59,151,232,479,1,1,home detention
5768,247,431,59,151,232,479,1,1,home detention
5769,247,431,59,151,232,479,1,0,jail
5770,247,431,59,151,232,479,1,0,jail
5771,245,428,58,151,233,476,0,1,jail
5772,245,428,58,151,233,476,0,0,jail
5773,245,428,58,151,233,476,0,0,jail
5774,245,428,58,151,233,476,0,0,jail
5775,245,428,58,151,233,476,0,0,jail
5776,245,428,58,151,233,476,1,1,jail
5777,245,428,58,151,233,476,1,1,jail
5778,245,428,58,151,233,476,1,1,home detention
5779,245,428,58,151,233,476,1,1,home detention
5780,245,428,58,151,233,476,1,1,home detention
5781,245,428,58,151,233,476,1,1,home detention
5782,245,428,58,151,233,476,1,1,home detention
5783,245,428,58,151,233,476,1,0,jail
5784,245,428,58,151,233,476,1,0,jail
5785,245,428,58,151,233,476,1,0,jail
5786,245,428,58,151,233,476,1,0,jail
5787,245,428,58,151,233,476,1,0,home detention
5788,245,428,58,151,233,476,1,0,home detention
5789,245,428,58,151,233,476,1,0,home detention
5790,245,428,58,151,233,476,1,0,home detention
5791,243,437,52,139,235,484,0,1,work release
5792,243,437,52,139,235,484,0,1,work release
5793,243,437,52,139,235,484,0,0,work release
5794,243,437,52,139,235,484,1,1,work release
5795,243,437,52,139,235,484,1,1,work release
5796,243,437,52,139,235,484,1,1,work release
5797,243,437,52,139,235,484,1,1,work release
5798,243,437,52,139,235,484,1,0,work release
5799,243,437,52,139,235,484,1,0,work release
5800,243,435,61,142,230,478,0,1,work release
5801,243,435,61,142,230,478,1,1,work release
5802,243,435,61,142,230,478,1,1,work release
5803,243,435,61,142,230,478,1,1,work release
5804,243,435,61,142,230,478,1,1,work release
5805,243,435,61,142,230,478,1,1,work release
5806,243,435,61,142,230,478,1,0,work release
5807,243,435,61,142,230,478,1,0,work release
5808,243,435,61,142,230,478,1,0,work release
5809,243,435,61,142,230,478,1,0,work release
5810,243,435,61,142,230,478,1,0,work release
5811,243,435,61,142,230,478,1,0,work release
5812,237,434,73,149,229,479,0,1,jail
5813,237,434,73,149,229,479,0,0,jail
5814,237,434,73,149,229,479,1,1,home detention
5815,237,434,73,149,229,479,1,1,home detention
5816,237,434,73,149,229,479,1,1,home detention
5817,237,434,73,149,229,479,1,1,home detention
5818,237,434,73,149,229,479,1,1,home detention
5819,237,434,73,149,229,479,1,1,home detention
5820,237,434,73,149,229,479,1,1,home detention
5821,237,434,73,149,229,479,1,0,jail
5822,237,434,73,149,229,479,1,0,home detention
5823,237,434,73,149,229,479,1,0,home detention
5824,237,434,73,149,229,479,1,0,home detention
5825,237,434,73,149,229,479,1,0,home detention
5826,237,434,73,149,229,479,1,0,home detention
5827,238,438,73,139,240,485,0,1,work release
5828,238,438,73,139,240,485,0,1,work release
5829,238,438,73,139,240,485,0,0,work release
5830,238,438,73,139,240,485,0,0,work release
5831,238,438,73,139,240,485,1,1,work release
5832,238,438,73,139,240,485,1,1,work release
5833,238,438,73,139,240,485,1,1,work release
5834,238,438,73,139,240,485,1,1,work release
5835,238,438,73,139,240,485,1,0,work release
5836,238,438,73,139,240,485,1,0,work release
5837,238,438,73,139,240,485,1,0,work release
5838,238,438,73,139,240,485,1,0,work release
5839,238,438,73,139,240,485,1,0,work release
5840,238,434,81,153,235,472,0,1,jail
5841,238,434,81,153,235,472,0,1,jail
5842,238,434,81,153,235,472,0,1,jail
5843,238,434,81,153,235,472,0,1,home detention
5844,238,434,81,153,235,472,0,1,home detention
5845,238,434,81,153,235,472,0,0,jail
5846,238,434,81,153,235,472,1,1,home detention
5847,238,434,81,153,235,472,1,0,jail
5848,238,434,81,153,235,472,1,0,jail
5849,238,434,81,153,235,472,1,0,jail
5850,238,434,81,153,235,472,1,0,home detention
5851,238,434,81,153,235,472,1,0,home detention
5852,238,434,81,153,235,472,1,0,home detention
5853,238,434,81,153,235,472,1,0,home detention
5854,232,432,80,152,236,476,0,1,home detention
5855,232,432,80,152,236,476,0,1,home detention
5856,232,432,80,152,236,476,0,1,home detention
5857,232,432,80,152,236,476,0,1,home detention
5858,232,432,80,152,236,476,0,0,jail
5859,232,432,80,152,236,476,0,0,jail
5860,232,432,80,152,236,476,1,1,home detention
5861,232,432,80,152,236,476,1,1,home detention
5862,232,432,80,152,236,476,1,1,home detention
5863,232,432,80,152,236,476,1,1,home detention
5864,232,432,80,152,236,476,1,1,home detention
5865,232,432,80,152,236,476,1,0,jail
5866,232,432,80,152,236,476,1,0,jail
5867,232,432,80,152,236,476,1,0,home detention
5868,232,432,80,152,236,476,1,0,home detention
5869,227,429,73,153,242,486,0,1,jail
5870,227,429,73,153,242,486,0,1,jail
5871,227,429,73,153,242,486,0,1,home detention
5872,227,429,73,153,242,486,0,1,home detention
5873,227,429,73,153,242,486,0,0,jail
5874,227,429,73,153,242,486,0,0,jail
5875,227,429,73,153,242,486,0,0,jail
5876,227,429,73,153,242,486,0,0,jail
5877,227,429,73,153,242,486,0,0,jail
5878,227,429,73,153,242,486,1,1,home detention
5879,227,429,73,153,242,486,1,1,home detention
5880,227,429,73,153,242,486,1,1,home detention
5881,227,429,73,153,242,486,1,1,home detention
5882,227,429,73,153,242,486,1,0,jail
5883,227,429,73,153,242,486,1,0,jail
5884,227,429,73,153,242,486,1,0,home detention
5885,232,437,61,143,240,489,0,1,work release
5886,232,437,61,143,240,489,0,0,work release
5887,232,437,61,143,240,489,0,0,work release
5888,232,437,61,143,240,489,0,0,work release
5889,232,437,61,143,240,489,0,0,work release
5890,232,437,61,143,240,489,1,1,work release
5891,232,437,61,143,240,489,1,1,work release
5892,232,437,61,143,240,489,1,1,work release
5893,232,437,61,143,240,489,1,1,work release
5894,232,437,61,143,240,489,1,1,work release
5895,232,437,61,143,240,489,1,1,work release
5896,232,437,61,143,240,489,1,0,work release
5897,232,437,61,143,240,489,1,0,work release
5898,232,437,61,143,240,489,1,0,work release
5899,232,437,61,143,240,489,1,0,work release
5900,232,437,61,143,240,489,1,0,work release
5901,232,437,61,143,240,489,1,0,work release
5902,231,438,78,153,240,489,0,1,jail
5903,231,438,78,153,240,489,0,0,jail
5904,231,438,78,153,240,489,0,0,jail
5905,231,438,78,153,240,489,0,0,jail
5906,231,438,78,153,240,489,1,1,home detention
5907,231,438,78,153,240,489,1,1,home detention
5908,231,438,78,153,240,489,1,1,home detention
5909,231,438,78,153,240,489,1,1,home detention
5910,231,438,78,153,240,489,1,1,home detention
5911,231,438,78,153,240,489,1,0,jail
5912,231,438,78,153,240,489,1,0,jail
5913,231,438,78,153,240,489,1,0,jail
5914,231,438,78,153,240,489,1,0,jail
5915,231,438,78,153,240,489,1,0,home detention
5916,239,441,78,148,237,495,0,1,work release
5917,239,441,78,148,237,495,0,1,work release
5918,239,441,78,148,237,495,0,1,work release
5919,239,441,78,148,237,495,0,0,work release
5920,239,441,78,148,237,495,0,0,work release
5921,239,441,78,148,237,495,0,0,work release
5922,239,441,78,148,237,495,0,0,work release
5923,239,441,78,148,237,495,0,0,work release
5924,239,441,78,148,237,495,0,0,work release
5925,239,441,78,148,237,495,0,0,work release
5926,239,441,78,148,237,495,1,1,work release
5927,239,441,78,148,237,495,1,1,work release
5928,239,441,78,148,237,495,1,1,work release
5929,239,441,78,148,237,495,1,1,work release
5930,239,441,78,148,237,495,1,1,work release
5931,239,441,78,148,237,495,1,0,work release
5932,239,441,78,148,237,495,1,0,work release
5933,239,441,78,148,237,495,1,0,work release
5934,239,441,78,148,237,495,1,0,work release
5935,239,441,78,148,237,495,1,0,work release
5936,239,441,78,148,237,495,1,0,work release
5937,239,439,98,167,231,490,0,1,home detention
5938,239,439,98,167,231,490,0,1,home detention
5939,239,439,98,167,231,490,0,0,jail
5940,239,439,98,167,231,490,1,1,jail
5941,239,439,98,167,231,490,1,1,jail
5942,239,439,98,167,231,490,1,1,home detention
5943,239,439,98,167,231,490,1,1,home detention
5944,239,439,98,167,231,490,1,1,home detention
5945,239,439,98,167,231,490,1,1,home detention
5946,239,439,98,167,231,490,1,0,jail
5947,237,441,94,169,233,488,0,1,jail
5948,237,441,94,169,233,488,0,1,jail
5949,237,441,94,169,233,488,0,0,jail
5950,237,441,94,169,233,488,0,0,jail
5951,237,441,94,169,233,488,0,0,jail
5952,237,441,94,169,233,488,1,1,home detention
5953,237,441,94,169,233,488,1,1,home detention
5954,237,441,94,169,233,488,1,1,home detention
5955,237,441,94,169,233,488,1,1,home detention
5956,237,441,94,169,233,488,1,1,home detention
5957,237,441,94,169,233,488,1,0,jail
5958,237,441,94,169,233,488,1,0,jail
5959,237,441,94,169,233,488,1,0,jail
5960,237,441,94,169,233,488,1,0,jail
5961,237,441,94,169,233,488,1,0,jail
5962,237,441,94,169,233,488,1,0,jail
5963,237,441,94,169,233,488,1,0,home detention
5964,237,441,94,169,233,488,1,0,home detention
5965,241,445,88,166,237,486,0,1,jail
5966,241,445,88,166,237,486,0,1,jail
5967,241,445,88,166,237,486,0,1,jail
5968,241,445,88,166,237,486,0,0,jail
5969,241,445,88,166,237,486,0,0,jail
5970,241,445,88,166,237,486,1,1,jail
5971,241,445,88,166,237,486,1,1,home detention
5972,241,445,88,166,237,486,1,0,jail
5973,241,445,88,166,237,486,1,0,home detention
5974,239,443,90,169,235,483,0,1,jail
5975,239,443,90,169,235,483,0,1,jail
5976,239,443,90,169,235,483,0,0,jail
5977,239,443,90,169,235,483,0,0,jail
5978,239,443,90,169,235,483,1,1,home detention
5979,239,443,90,169,235,483,1,1,home detention
5980,239,443,90,169,235,483,1,1,home detention
5981,239,443,90,169,235,483,1,1,home detention
5982,239,443,90,169,235,483,1,1,home detention
5983,239,443,90,169,235,483,1,1,home detention
5984,239,443,90,169,235,483,1,0,jail
5985,239,443,90,169,235,483,1,0,jail
5986,239,443,90,169,235,483,1,0,jail
5987,239,443,90,169,235,483,1,0,jail
5988,245,439,84,169,230,487,0,1,home detention
5989,245,439,84,169,230,487,0,1,home detention
5990,245,439,84,169,230,487,0,1,home detention
5991,245,439,84,169,230,487,0,1,home detention
5992,245,439,84,169,230,487,0,0,jail
5993,245,439,84,169,230,487,1,1,jail
5994,245,439,84,169,230,487,1,1,home detention
5995,245,439,84,169,230,487,1,1,home detention
5996,245,439,84,169,230,487,1,1,home detention
5997,245,439,84,169,230,487,1,1,home detention
5998,245,439,84,169,230,487,1,1,home detention
